TV,Radio,Newspaper,Sales,Total_Spend,TV_Share,Radio_Share,Newspaper_Share,TV_Radio_Synergy,TV_Newspaper_Synergy,Radio_Newspaper_Synergy,TV_Sqrt,Radio_Sqrt,Newspaper_Sqrt,Spend_Tier,Cluster_ID,Market_Segment
224.0,2.4,15.6,11.6,242.0,0.9256198308858685,0.00991735533092002,0.06446280965098013,537.6,3494.4,37.44,14.966629547095765,1.5491933384829668,3.9496835316262997,Mid-Budget Tier,3,TV-Dominant Reach
123.1,34.6,12.4,15.2,170.1,0.7236919416596593,0.20340975776948997,0.07289829469195594,4259.26,1526.44,429.04,11.095043938624128,5.882176467941097,3.521363372331802,Mid-Budget Tier,0,Radio-Boosted Metro
229.5,32.3,74.2,19.7,336.0,0.68303571225287,0.09613095209484834,0.2208333326760913,7412.849999999999,17028.9,2396.66,15.149257407543116,5.683308895353129,8.613942186943213,High-Budget Tier,2,Radio-Boosted Metro
87.2,11.8,25.9,10.6,124.9,0.6981585212317172,0.09447557970796173,0.20736589105391598,1028.96,2258.48,305.62,9.338094023943002,3.4351128074635335,5.089204259999788,Low-Budget Tier,1,Conservative / Niche
7.8,38.9,50.6,6.6,97.3,0.08016443905278069,0.39979444604527803,0.5200411046244491,303.41999999999996,394.68,1968.34,2.792848008753788,6.23698645180507,7.113367697511496,Low-Budget Tier,0,Radio-Boosted Metro
80.2,0.0,9.2,8.8,89.4,0.8970917125604954,0.0,0.1029082762538224,0.0,737.8399999999999,0.0,8.955445270895245,0.0,3.03315017762062,Low-Budget Tier,1,Conservative / Niche
220.3,49.0,3.2,24.7,272.5,0.8084403640057235,0.17981651310159077,0.011743119222961031,10794.7,704.96,156.8,14.842506526863986,7.0,1.7888543819998317,High-Budget Tier,0,Radio-Boosted Metro
59.6,12.0,43.1,9.7,114.69999999999999,0.5196163860539113,0.10462074886991501,0.3757628563577781,715.2,2568.76,517.2,7.720103626247513,3.4641016151377544,6.565059024867941,Low-Budget Tier,1,Conservative / Niche
0.7,39.6,8.7,1.6,49.0,0.014285713994169101,0.808163248812995,0.1775510167846731,27.72,6.089999999999999,344.52,0.8366600265340756,6.29285308902091,2.949576240750525,Low-Budget Tier,0,Radio-Boosted Metro
265.2,2.9,43.0,12.7,311.09999999999997,0.852459013653298,0.009321761461517964,0.13821922167078363,769.0799999999999,11403.6,124.7,16.284962388657824,1.70293863659264,6.557438524302,High-Budget Tier,3,TV-Dominant Reach
8.4,27.2,2.1,5.7,37.7,0.2228116651774094,0.72148539200304,0.05570291629435235,228.48,17.64,57.12,2.898275349237888,5.215361924162119,1.449137674618944,Low-Budget Tier,0,Radio-Boosted Metro
219.8,33.5,45.1,19.6,298.40000000000003,0.736595171794252,0.11226541517337327,0.15113940968116818,7363.3,9912.980000000001,1510.8500000000001,14.825653442597396,5.787918451395113,6.715653356152326,High-Budget Tier,2,Radio-Boosted Metro
36.9,38.6,65.6,10.8,141.1,0.2615166530012994,0.2735648456869962,0.4649184942245323,1424.34,2420.64,2532.16,6.074537019394976,6.212889826803627,8.099382692526634,Low-Budget Tier,2,Radio-Boosted Metro
48.3,47.0,8.5,11.6,103.8,0.465317914592313,0.45279382993454886,0.08188824583922692,2270.1,410.54999999999995,399.5,6.9498201415576215,6.855654600401044,2.9154759474226504,Low-Budget Tier,0,Radio-Boosted Metro
25.6,39.0,9.3,9.5,73.89999999999999,0.3464140683841128,0.5277401823039218,0.12584573578016597,998.4000000000001,238.08000000000004,362.70000000000005,5.059644256269407,6.244997998398398,3.0495901363953815,Low-Budget Tier,0,Radio-Boosted Metro
273.7,28.9,59.7,20.8,362.29999999999995,0.7554512813815863,0.07976814772352155,0.16478056813474867,7909.929999999999,16339.89,1725.33,16.543881044059763,5.375872022286245,7.726577508832744,High-Budget Tier,2,Radio-Boosted Metro
43.0,25.9,20.5,9.6,89.4,0.4809843346646047,0.2897091690189131,0.22930648513079993,1113.7,881.5,530.9499999999999,6.557438524302,5.089204259999788,4.527692569068709,Low-Budget Tier,0,Radio-Boosted Metro
184.9,43.9,1.7,20.7,230.5,0.8021691939168365,0.19045553062709097,0.0073752711176777825,8117.11,314.33,74.63,13.597793938724031,6.6257075093909785,1.3038404810405297,Mid-Budget Tier,0,Radio-Boosted Metro
73.4,17.0,12.9,10.9,103.30000000000001,0.710551784021764,0.16456921428296983,0.12487899201472417,1247.8000000000002,946.8600000000001,219.3,8.567379996241558,4.123105625617661,3.591656999213594,Low-Budget Tier,1,Conservative / Niche
193.7,35.4,75.6,19.2,304.7,0.6357072509494347,0.11617984865054201,0.24811289711810666,6856.98,14643.719999999998,2676.24,13.917614738165444,5.9497899122574065,8.694826047713663,High-Budget Tier,2,Radio-Boosted Metro
220.5,33.2,37.9,20.1,291.59999999999997,0.7561728369129876,0.11385459494562898,0.12997256471202825,7320.6,8356.949999999999,1258.28,14.849242404917497,5.761944116355173,6.156297588648554,High-Budget Tier,2,Radio-Boosted Metro
104.6,5.7,34.4,10.4,144.7,0.7228749086186945,0.039391844924728095,0.23773323954572745,596.22,3598.24,196.07999999999998,10.227414140436476,2.3874672772626644,5.865151319446072,Low-Budget Tier,1,Conservative / Niche
96.2,14.8,38.9,11.4,149.9,0.6417611698348155,0.09873248766689469,0.25950633582717586,1423.7600000000002,3742.18,575.72,9.808159868191384,3.847076812334269,6.23698645180507,Mid-Budget Tier,1,Conservative / Niche
140.3,1.9,9.0,10.3,151.20000000000002,0.9279100467730816,0.01256613748302819,0.05952380913013353,266.57,1262.7,17.099999999999998,11.844830095868831,1.378404875209022,3.0,Mid-Budget Tier,1,Conservative / Niche
240.1,7.3,8.7,13.2,256.1,0.9375244008687059,0.028504490322122253,0.03397110490444707,1752.73,2088.87,63.50999999999999,15.49516053482506,2.701851217221259,2.949576240750525,High-Budget Tier,3,TV-Dominant Reach
243.2,49.0,44.3,25.4,336.5,0.7227340245981158,0.14561664146919276,0.13164933096092324,11916.8,10773.759999999998,2170.7,15.594870951694341,7.0,6.6558245169174945,High-Budget Tier,2,Radio-Boosted Metro
38.0,40.3,11.9,10.9,90.2,0.4212860263715518,0.44678491744140886,0.1319290451005649,1531.3999999999999,452.2,479.57,6.164414002968976,6.348228099241551,3.449637662132068,Low-Budget Tier,0,Radio-Boosted Metro
44.7,25.8,20.6,10.1,91.1,0.4906695884668542,0.28320526582650646,0.2261251347296912,1153.2600000000002,920.8200000000002,531.48,6.685805860178712,5.079370039680118,4.538722287164087,Low-Budget Tier,0,Radio-Boosted Metro
280.7,13.9,37.0,16.1,331.59999999999997,0.8465018068561466,0.041917973335591156,0.11158021679258079,3901.73,10385.9,514.3000000000001,16.754103974847474,3.7282703764614498,6.082762530298219,High-Budget Tier,3,TV-Dominant Reach
121.0,8.4,48.7,11.6,178.10000000000002,0.6793935952869533,0.047164514052978584,0.27344188504524486,1016.4000000000001,5892.700000000001,409.08000000000004,11.0,2.898275349237888,6.978538528947161,Mid-Budget Tier,1,Conservative / Niche
197.6,23.3,14.2,16.6,235.1,0.8404934034857788,0.09910676265798911,0.06039982960272297,4604.08,2805.9199999999996,330.86,14.057026712644463,4.8270073544588685,3.7682887362833544,Mid-Budget Tier,3,TV-Dominant Reach
171.3,39.7,37.7,19.0,248.7,0.6887816618866842,0.15963007575540783,0.15158825833699938,6800.610000000001,6458.010000000001,1496.6900000000003,13.08816259067712,6.300793600809346,6.1400325732035,Mid-Budget Tier,2,Radio-Boosted Metro
187.8,21.1,9.5,15.6,218.4,0.8598901059528842,0.09661172116936026,0.043498168299001064,3962.5800000000004,1784.1000000000001,200.45000000000002,13.70401401050072,4.5934736311423405,3.082207001484488,Mid-Budget Tier,3,TV-Dominant Reach
4.1,11.6,5.7,3.2,21.4,0.19158877609398242,0.5420560494366332,0.2663551277404146,47.559999999999995,23.369999999999997,66.12,2.0248456731316584,3.40587727318528,2.3874672772626644,Low-Budget Tier,1,Conservative / Niche
93.9,43.5,50.5,15.3,187.9,0.4997338983516025,0.23150611904467205,0.2687599772817457,4084.65,4741.950000000001,2196.75,9.690201236300513,6.59545297913646,7.106335201775948,Mid-Budget Tier,2,Radio-Boosted Metro
149.8,1.3,24.3,10.1,175.40000000000003,0.8540478856667737,0.007411630516467328,0.13854047811550466,194.74,3640.1400000000003,31.590000000000003,12.239281024635394,1.140175425099138,4.929503017546495,Mid-Budget Tier,1,Conservative / Niche
11.7,36.9,45.2,7.3,93.8,0.12473347414996296,0.39339018770372935,0.48187632748532705,431.72999999999996,528.84,1667.88,3.420526275297414,6.074537019394976,6.723094525588644,Low-Budget Tier,0,Radio-Boosted Metro
131.7,18.4,34.6,12.9,184.7,0.7130481823873948,0.09962100649907414,0.18733080569934596,2423.2799999999997,4556.82,636.64,11.476062042355817,4.2895221179054435,5.882176467941097,Mid-Budget Tier,1,Conservative / Niche
172.5,18.1,30.7,14.4,221.29999999999998,0.7794848586557396,0.08178942574880514,0.13872571107670262,3122.2500000000005,5295.75,555.6700000000001,13.133925536563698,4.254409477236529,5.540758070878027,Mid-Budget Tier,3,TV-Dominant Reach
85.7,35.8,49.3,13.3,170.8,0.5017564373433464,0.2096018723091225,0.28864168449273014,3068.06,4225.01,1764.9399999999998,9.257429448826494,5.9833101206606365,7.021395872616783,Mid-Budget Tier,2,Radio-Boosted Metro
188.4,18.1,25.6,14.9,232.1,0.8117190831033215,0.07798362741066943,0.1102972851775214,3410.0400000000004,4823.04,463.36000000000007,13.725887949418793,4.254409477236529,5.059644256269407,Mid-Budget Tier,3,TV-Dominant Reach
163.5,36.8,7.4,18.0,207.70000000000002,0.7871930631333988,0.17717862216091176,0.035628309891052916,6016.799999999999,1209.9,272.32,12.786711852544421,6.06630035524124,2.7202941017470885,Mid-Budget Tier,0,Radio-Boosted Metro
117.2,14.7,5.4,11.9,137.3,0.8536052377741788,0.10706482077884324,0.03932993416365671,1722.84,632.8800000000001,79.38,10.825894882179487,3.8340579025361627,2.32379000772445,Low-Budget Tier,1,Conservative / Niche
234.5,3.4,84.8,11.9,322.7,0.7266811257307682,0.010536101609742481,0.262782769560636,797.3,19885.6,288.32,15.313392831113555,1.8439088914585775,9.20869154657707,High-Budget Tier,2,Radio-Boosted Metro
17.9,37.6,21.6,8.0,77.1,0.2321660151470037,0.4876783334931475,0.2801556383896805,673.04,386.64,812.1600000000001,4.230839160261236,6.131883886702357,4.6475800154489,Low-Budget Tier,0,Radio-Boosted Metro
206.8,5.2,19.4,12.2,231.4,0.8936905752217348,0.022471910015246715,0.08383751044149736,1075.3600000000001,4011.92,100.88,14.38054240979804,2.280350850198276,4.404543109109048,Mid-Budget Tier,3,TV-Dominant Reach
215.4,23.6,57.6,17.1,296.6,0.7262306111725199,0.07956844207832622,0.19420094337760976,5083.4400000000005,12407.04,1359.3600000000001,14.676511847165866,4.857983120596447,7.58946638440411,High-Budget Tier,2,Radio-Boosted Metro
284.3,10.6,6.4,15.0,301.3,0.9435778262742189,0.0351808827242586,0.021241287682571233,3013.58,1819.5200000000002,67.84,16.861198059449986,3.255764119219941,2.5298221281347035,High-Budget Tier,3,TV-Dominant Reach
50.0,11.6,18.4,8.4,80.0,0.6249999921875001,0.14499999818750003,0.22999999712500002,580.0,919.9999999999999,213.43999999999997,7.0710678118654755,3.40587727318528,4.2895221179054435,Low-Budget Tier,1,Conservative / Niche
164.5,20.9,47.4,14.5,232.8,0.7066151172396258,0.08977663191676703,0.20360824654807452,3438.0499999999997,7797.3,990.6599999999999,12.82575533838066,4.571651780264984,6.884765791223402,Mid-Budget Tier,2,Radio-Boosted Metro
19.6,20.1,17.0,7.6,56.7,0.3456790062490475,0.3544973482451967,0.2998236278690718,393.96000000000004,333.20000000000005,341.70000000000005,4.427188724235731,4.483302354291979,4.123105625617661,Low-Budget Tier,1,Conservative / Niche
168.4,7.1,12.8,11.7,188.3,0.8943175735830187,0.03770578843491349,0.06797663267139335,1195.6399999999999,2155.52,90.88,12.976902558006667,2.6645825188948455,3.5777087639996634,Mid-Budget Tier,3,TV-Dominant Reach
222.4,3.4,13.1,11.5,238.9,0.9309334410592991,0.014231896131302234,0.05483465862354684,756.16,2913.44,44.54,14.913081505845799,1.8439088914585775,3.6193922141707713,Mid-Budget Tier,3,TV-Dominant Reach
276.9,48.9,41.8,27.0,367.59999999999997,0.7532644157963427,0.13302502684160766,0.11371055464170143,13540.409999999998,11574.419999999998,2044.0199999999998,16.640312497065672,6.992853494818835,6.465291950097845,High-Budget Tier,2,Radio-Boosted Metro
248.4,30.2,20.3,20.2,298.90000000000003,0.8310471701871958,0.10103713582791188,0.06791569063929176,7501.68,5042.52,613.0600000000001,15.760710643876436,5.495452665613635,4.505552130427524,High-Budget Tier,3,TV-Dominant Reach
170.2,7.8,35.2,11.7,213.2,0.7983114409084829,0.036585365682057384,0.1651031887190282,1327.56,5991.04,274.56,13.046072205840346,2.792848008753788,5.932958789676531,Mid-Budget Tier,3,TV-Dominant Reach
276.7,2.3,23.7,11.8,302.7,0.9141063729299426,0.007598282102417303,0.07829534166403918,636.41,6557.79,54.50999999999999,16.63430190900718,1.51657508881031,4.868264577855234,High-Budget Tier,3,TV-Dominant Reach
165.6,10.0,17.6,12.6,193.2,0.8571428527063,0.05175983410062198,0.09109730801709469,1656.0,2914.56,176.0,12.86856635371633,3.1622776601683795,4.1952353926806065,Mid-Budget Tier,3,TV-Dominant Reach
156.6,2.6,8.3,10.5,167.5,0.9349253675526844,0.01552238796703052,0.0495522385101359,407.16,1299.78,21.580000000000002,12.513992168768526,1.61245154965971,2.8809720581775866,Mid-Budget Tier,1,Conservative / Niche
218.5,5.4,27.4,12.2,251.3,0.8694787072444142,0.021488260957070193,0.109033027819208,1179.9,5986.9,147.96,14.781745499094482,2.32379000772445,5.2345009313209605,High-Budget Tier,3,TV-Dominant Reach
56.2,5.7,29.7,8.7,91.60000000000001,0.6135371112059267,0.062227073556472993,0.3242358043205698,320.34000000000003,1669.14,169.29,7.496665925596525,2.3874672772626644,5.449770637375485,Low-Budget Tier,1,Conservative / Niche
287.6,43.0,71.8,26.2,402.40000000000003,0.7147117278461438,0.10685884665293527,0.17842942301583142,12366.800000000001,20649.68,3087.4,16.95877354056006,6.557438524302,8.473488065725943,High-Budget Tier,2,Radio-Boosted Metro
253.8,21.3,30.0,17.6,305.1,0.8318584043531353,0.06981317577904564,0.09832841659020512,5405.9400000000005,7614.0,639.0,15.931101656822104,4.61519230368573,5.477225575051661,High-Budget Tier,3,TV-Dominant Reach
205.0,45.1,19.6,22.6,269.7,0.7601038162398821,0.16722283957277406,0.07267334047952044,9245.5,4018.0000000000005,883.96,14.317821063276353,6.715653356152326,4.427188724235731,High-Budget Tier,0,Radio-Boosted Metro
139.5,2.1,26.6,10.3,168.2,0.8293697929288361,0.012485136667745918,0.15814506445811496,292.95,3710.7000000000003,55.86000000000001,11.811011811017716,1.449137674618944,5.157518783291051,Mid-Budget Tier,1,Conservative / Niche
191.1,28.7,18.2,17.3,237.99999999999997,0.802941173096886,0.1205882347874444,0.07647058791398913,5484.57,3478.02,522.3399999999999,13.82389236069205,5.357238094391549,4.266145801540309,Mid-Budget Tier,3,TV-Dominant Reach
286.0,13.9,3.7,15.9,303.59999999999997,0.9420289824043843,0.045783926067905385,0.012187088233902873,3975.4,1058.2,51.43000000000001,16.911534525287763,3.7282703764614498,1.9235384061671346,High-Budget Tier,3,TV-Dominant Reach
18.7,12.1,23.4,6.7,54.199999999999996,0.34501844381884794,0.22324722835337218,0.43173430937759577,226.26999999999998,437.58,283.14,4.324349662087931,3.478505426185217,4.8373546489791295,Low-Budget Tier,1,Conservative / Niche
39.5,41.1,5.8,10.8,86.39999999999999,0.457175920634538,0.4756944389387219,0.06712962885266634,1623.45,229.1,238.38,6.284902544988268,6.410928169929843,2.4083189157584592,Low-Budget Tier,0,Radio-Boosted Metro
75.5,10.8,6.0,9.9,92.3,0.8179848232070984,0.11700974954485646,0.06500541641380915,815.4000000000001,453.0,64.80000000000001,8.689073598491383,3.286335345030997,2.449489742783178,Low-Budget Tier,1,Conservative / Niche
17.2,4.1,31.6,5.9,52.9,0.3251417707912709,0.07750472443280294,0.5973534858723349,70.52,543.52,129.56,4.147288270665544,2.0248456731316584,5.621387729022079,Low-Budget Tier,1,Conservative / Niche
166.8,42.0,3.6,19.6,212.4,0.785310730765957,0.19774011206337047,0.016949152462574613,7005.6,600.48,151.20000000000002,12.915107432770352,6.48074069840786,1.8973665961010275,Mid-Budget Tier,0,Radio-Boosted Metro
149.7,35.6,6.0,17.3,191.29999999999998,0.7825405081937244,0.18609513755308346,0.031364349025800584,5329.32,898.1999999999999,213.60000000000002,12.235195135346228,5.966573556070519,2.449489742783178,Mid-Budget Tier,0,Radio-Boosted Metro
38.2,3.7,13.8,7.6,55.7,0.6858168638093921,0.06642728785588352,0.24775583038140342,141.34,527.1600000000001,51.06,6.180614856144977,1.9235384061671346,3.714835124201342,Low-Budget Tier,1,Conservative / Niche
94.2,4.9,8.1,9.7,107.2,0.8787313350864614,0.0457089547974911,0.07555970078768935,461.58000000000004,763.02,39.69,9.705668446840743,2.2135943621178655,2.8460498941515415,Low-Budget Tier,1,Conservative / Niche
177.0,9.3,6.4,12.8,192.70000000000002,0.9185262017720487,0.048261546194802565,0.033212246843735097,1646.1000000000001,1132.8,59.52000000000001,13.30413469565007,3.0495901363953815,2.5298221281347035,Mid-Budget Tier,3,TV-Dominant Reach
283.6,42.0,66.2,25.5,391.8,0.723838691363352,0.10719754949668824,0.16896375658763718,11911.2,18774.320000000003,2780.4,16.84042754801671,6.48074069840786,8.136338242723197,High-Budget Tier,2,Radio-Boosted Metro
232.1,8.6,8.7,13.4,249.39999999999998,0.9306335167175882,0.034482758482426795,0.034883720790361984,1996.06,2019.2699999999998,74.82,15.234828518890522,2.932575659723036,2.949576240750525,Mid-Budget Tier,3,TV-Dominant Reach
